Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Rep_Period,START_SUBPERIODS,INTERIOR_SUBPERIODS,Rel_TimeStep
50000,1,1,1,2,8736,139776.0,1,12066.07464229308,1,1,0,1
,,,,,,61152.00000000001,2,11426.81240958881,1,0,1,1
,,,,,,,3,10939.273808064352,1,0,1,1
,,,,,,,4,10692.470034678527,1,0,1,1
,,,,,,,5,10659.090835818968,1,0,1,1
,,,,,,,6,10856.331556352723,1,0,1,1
,,,,,,,7,11255.87045179289,1,0,1,1
,,,,,,,8,11602.103778145218,1,0,1,1
,,,,,,,9,12232.2625929787,1,0,1,1
,,,,,,,10,12843.20308119607,1,0,1,1
,,,,,,,11,13229.997191617136,1,0,1,1
,,,,,,,12,13387.18287351942,1,0,1,1
,,,,,,,13,13457.987234736664,1,0,1,1
,,,,,,,14,13326.189973785134,1,0,1,1
,,,,,,,15,13183.367462301207,1,0,1,1
,,,,,,,16,13250.125860020324,1,0,1,1
,,,,,,,17,14543.822688546843,1,0,1,1
,,,,,,,18,15761.050806958738,1,0,1,1
,,,,,,,19,15654.84426513287,1,0,1,1
,,,,,,,20,15180.455044977329,1,0,1,1
,,,,,,,21,14617.054627862964,1,0,1,1
,,,,,,,22,13829.103236602481,1,0,1,1
,,,,,,,23,12833.796216062923,1,0,1,1
,,,,,,,24,11753.52396206267,1,0,1,1
,,,,,,,25,10844.193665858338,1,0,1,1
,,,,,,,26,10300.011575360084,1,0,1,1
,,,,,,,27,10003.644749122186,1,0,1,2
,,,,,,,28,10201.896960530472,1,0,1,1
,,,,,,,29,10758.216941523111,1,0,1,1
,,,,,,,30,11584.604986015815,1,0,1,1
,,,,,,,31,12257.145268492188,1,0,1,1
,,,,,,,32,13112.866548346321,1,0,1,1
,,,,,,,33,13999.640598048589,1,0,1,1
,,,,,,,34,14635.160314517088,1,0,1,1
,,,,,,,35,14908.161701553294,1,0,1,1
,,,,,,,36,14895.821512884004,1,0,1,1
,,,,,,,37,14778.893167788096,1,0,1,1
,,,,,,,38,14715.877286304749,1,0,1,1
,,,,,,,39,14929.605308093374,1,0,1,1
,,,,,,,40,16323.945478635835,1,0,1,1
,,,,,,,41,17715.2511765547,1,0,1,1
,,,,,,,42,17576.676926743807,1,0,1,1
,,,,,,,43,17144.77032331861,1,0,1,1
,,,,,,,44,16452.910565138674,1,0,1,1
,,,,,,,45,15367.58085676576,1,0,1,1
,,,,,,,46,14020.275011889042,1,0,1,1
,,,,,,,47,12780.187199712722,1,0,1,1
,,,,,,,48,11959.868100467213,1,0,1,1
,,,,,,,49,11548.19131453266,1,0,1,1
,,,,,,,50,11389.89299266839,1,0,1,2
,,,,,,,51,11828.374286778044,1,0,1,1
,,,,,,,52,13038.117372718401,1,0,1,1
,,,,,,,53,15188.546971973585,1,0,1,1
,,,,,,,54,16389.490087305512,1,0,1,1
,,,,,,,55,16593.81124396099,1,0,1,1
,,,,,,,56,16743.91648974155,1,0,1,1
,,,,,,,57,16905.350433316868,1,0,1,1
,,,,,,,58,16947.32730460995,1,0,1,1
,,,,,,,59,16888.863132061997,1,0,1,1
,,,,,,,60,16846.886260768915,1,0,1,1
,,,,,,,61,16766.57388533107,1,0,1,1
,,,,,,,62,16978.784670807898,1,0,1,1
,,,,,,,63,18300.70209473386,1,0,1,1
,,,,,,,64,19731.15248949712,1,0,1,1
,,,,,,,65,19765.54317923121,1,0,1,1
,,,,,,,66,19428.716718012027,1,0,1,1
,,,,,,,67,18791.477467056822,1,0,1,1
,,,,,,,68,17676.81452332248,1,0,1,1
,,,,,,,69,16189.922937760335,1,0,1,1
,,,,,,,70,14886.111200488494,1,0,1,1
,,,,,,,71,14076.918500862837,1,0,1,1
