Cost_of_Demand_Curtailment_per_MW,Demand_Segment,Max_Demand_Curtailment,Rep_Periods,Sub_Weights,Timesteps_per_Rep_Period,Voll,Time_Index,Demand_MW_z1,Rel_TimeStep
1.0,1.0,1.0,1.0,200928.0,200928.0,50000.0,1.0,15942.953076350095,537.0
,,,,,,,2.0,18233.087,1.0
,,,,,,,3.0,16563.86130582524,206.0
,,,,,,,4.0,15588.052374999997,672.0
,,,,,,,5.0,14348.544599462366,744.0
,,,,,,,6.0,13551.881828210382,1464.0
,,,,,,,7.0,14217.36025316455,79.0
,,,,,,,8.0,11257.853,1.0
,,,,,,,9.0,13109.36,1.0
,,,,,,,10.0,14790.277,1.0
,,,,,,,11.0,15074.55,1.0
,,,,,,,12.0,14315.396,1.0
,,,,,,,13.0,14665.042,1.0
,,,,,,,14.0,13738.867127659574,94.0
,,,,,,,15.0,15817.2605,2.0
,,,,,,,16.0,16250.66,1.0
,,,,,,,17.0,13610.874523809523,42.0
,,,,,,,18.0,13370.646,1.0
,,,,,,,19.0,15543.0775,2.0
,,,,,,,20.0,15585.27606818182,44.0
,,,,,,,21.0,12549.396,1.0
,,,,,,,22.0,12707.822,1.0
,,,,,,,23.0,15031.54656048387,248.0
,,,,,,,24.0,17023.721,1.0
,,,,,,,25.0,15642.753228144988,469.0
,,,,,,,26.0,12885.761,1.0
,,,,,,,27.0,14759.473232462686,2680.0
,,,,,,,28.0,14122.698941385437,563.0
,,,,,,,29.0,16102.262,1.0
,,,,,,,30.0,14814.186641025644,156.0
,,,,,,,31.0,15776.87444397163,705.0
,,,,,,,32.0,18695.765,1.0
,,,,,,,33.0,18164.55014285714,14.0
,,,,,,,34.0,15927.656416666665,24.0
,,,,,,,35.0,15955.857562500001,720.0
,,,,,,,36.0,15579.013188988098,672.0
,,,,,,,37.0,15299.546518716577,374.0
,,,,,,,38.0,15003.164,1.0
,,,,,,,39.0,14678.421444444446,369.0
,,,,,,,40.0,14748.0256875,24.0
,,,,,,,41.0,13610.480199471598,757.0
,,,,,,,42.0,18749.755,1.0
,,,,,,,43.0,18357.158,1.0
,,,,,,,44.0,17956.284,1.0
,,,,,,,45.0,17888.296,1.0
,,,,,,,46.0,17695.928,1.0
,,,,,,,47.0,15112.888782608698,23.0
,,,,,,,48.0,17699.775,1.0
,,,,,,,49.0,13397.515061946902,678.0
,,,,,,,50.0,15663.416662946429,448.0
,,,,,,,51.0,23409.557,1.0
,,,,,,,52.0,23186.855,1.0
,,,,,,,53.0,16848.056240963855,166.0
,,,,,,,54.0,21887.382,1.0
,,,,,,,55.0,21845.736,1.0
,,,,,,,56.0,21409.348,1.0
,,,,,,,57.0,17319.125750000003,20.0
,,,,,,,58.0,21644.793,1.0
,,,,,,,59.0,21159.369,1.0
,,,,,,,60.0,16742.30528735632,87.0
,,,,,,,61.0,12939.995,1.0
,,,,,,,62.0,14913.933,1.0
,,,,,,,63.0,15457.438,5.0
,,,,,,,64.0,14925.549,1.0
,,,,,,,65.0,15684.989,1.0
,,,,,,,66.0,15128.334,1.0
,,,,,,,67.0,15936.505400987879,2227.0
,,,,,,,68.0,18607.033,1.0
,,,,,,,69.0,18464.783,1.0
,,,,,,,70.0,13924.05146182085,681.0
,,,,,,,71.0,13292.219083333335,24.0
,,,,,,,72.0,14071.558548850575,696.0
,,,,,,,73.0,14908.32777638889,720.0
,,,,,,,74.0,16034.458833333332,48.0
,,,,,,,75.0,15260.491310344827,696.0
,,,,,,,76.0,15252.769754464287,672.0
,,,,,,,77.0,14472.792471774195,744.0
,,,,,,,78.0,13771.154020833332,48.0
,,,,,,,79.0,13559.021535921625,1378.0
,,,,,,,80.0,17421.204,1.0
,,,,,,,81.0,18143.261000000002,5.0
,,,,,,,82.0,18421.348,1.0
,,,,,,,83.0,14672.324414634146,41.0
,,,,,,,84.0,17824.229,1.0
,,,,,,,85.0,18654.65775,4.0
,,,,,,,86.0,19212.946,1.0
,,,,,,,87.0,19150.763,1.0
,,,,,,,88.0,18161.439,1.0
,,,,,,,89.0,14507.017363636363,22.0
,,,,,,,90.0,17451.12,1.0
,,,,,,,91.0,14427.914999999997,7.0
,,,,,,,92.0,10208.196571428572,7.0
,,,,,,,93.0,11825.538,1.0
,,,,,,,94.0,13005.865,1.0
,,,,,,,95.0,13892.638,1.0
,,,,,,,96.0,14055.567176870749,147.0
,,,,,,,97.0,17569.059,1.0
,,,,,,,98.0,17250.182,1.0
,,,,,,,99.0,17285.962,1.0
,,,,,,,100.0,14819.831629629629,351.0
,,,,,,,101.0,17028.701,1.0
,,,,,,,102.0,18310.149,1.0
,,,,,,,103.0,17326.212,1.0
,,,,,,,104.0,17503.333,1.0
,,,,,,,105.0,18428.7854,5.0
,,,,,,,106.0,19684.592,1.0
,,,,,,,107.0,19661.691,1.0
,,,,,,,108.0,18871.165,1.0
,,,,,,,109.0,18072.25942964824,398.0
,,,,,,,110.0,14880.181,2.0
,,,,,,,111.0,16778.301489583333,480.0
,,,,,,,112.0,24942.2658,5.0
,,,,,,,113.0,24839.463,1.0
,,,,,,,114.0,24482.481,1.0
,,,,,,,115.0,18830.74627505827,429.0
,,,,,,,116.0,25988.814,1.0
,,,,,,,117.0,25702.242,1.0
,,,,,,,118.0,25113.354,1.0
,,,,,,,119.0,19624.21345454545,22.0
,,,,,,,120.0,25678.737,1.0
,,,,,,,121.0,14769.792646105741,1759.0
,,,,,,,122.0,14409.954583333334,48.0
