natural_gas,natural_gas_ccs,nuclear,solar_pv,onshore_wind,fixed_offshore_wind,float_offshore_wind,battery,Time_Index
1.0,1.0,1.0,0.0,0.3849,0.1182,0.1182,1.0,1
1.0,1.0,1.0,0.001001,0.3616857142857143,0.10168571428571428,0.10168571428571428,1.0,2
1.0,1.0,1.0,0.079685,0.3001,0.2583,0.2583,1.0,3
1.0,1.0,1.0,0.199156,0.2243,0.3728,0.3728,1.0,4
1.0,1.0,1.0,0.272326,0.1976,0.4646,0.4646,1.0,5
1.0,1.0,1.0,0.300568,0.22183333333333333,0.6090999999999999,0.6090999999999999,1.0,6
1.0,1.0,1.0,0.027472021739130433,0.36655869565217397,0.7746195652173913,0.7746195652173913,1.0,7
1.0,1.0,1.0,0.170182,0.6461,0.6943,0.6943,1.0,8
1.0,1.0,1.0,0.153385,0.4656,0.5373,0.5373,1.0,9
1.0,1.0,1.0,0.04361127272727272,0.6264969696969697,0.701571212121212,0.701571212121212,1.0,10
1.0,1.0,1.0,0.128397,0.1051,0.0857,0.0857,1.0,11
1.0,1.0,1.0,0.321118,0.0964,0.0644,0.0644,1.0,12
1.0,1.0,1.0,0.4812883333333333,0.12976666666666667,0.056299999999999996,0.056299999999999996,1.0,13
1.0,1.0,1.0,0.345488,0.2015,0.0921,0.0921,1.0,14
1.0,1.0,1.0,0.025947977777777777,0.49508444444444444,0.5995955555555555,0.5995955555555555,1.0,15
1.0,1.0,1.0,0.276699,0.4118,0.2161,0.2161,1.0,16
1.0,1.0,1.0,0.37809566666666666,0.26093333333333335,0.16766666666666666,0.16766666666666666,1.0,17
1.0,1.0,1.0,0.109118,0.1662,0.1786,0.1786,1.0,18
1.0,1.0,1.0,0.006333647058823529,0.37811176470588226,0.5460058823529411,0.5460058823529411,1.0,19
1.0,1.0,1.0,0.30773933333333336,0.22821666666666665,0.6064333333333334,0.6064333333333334,1.0,20
1.0,1.0,1.0,0.06547602857142858,0.6752085714285717,0.7636385714285715,0.7636385714285715,1.0,21
1.0,1.0,1.0,0.579527,0.62325,0.58885,0.58885,1.0,22
1.0,1.0,1.0,0.509904,0.4424,0.4768,0.4768,1.0,23
1.0,1.0,1.0,0.339767,0.3414,0.4369,0.4369,1.0,24
1.0,1.0,1.0,0.136462,0.3029,0.3934,0.3934,1.0,25
1.0,1.0,1.0,0.05621165151515152,0.6377742424242423,0.7518242424242423,0.7518242424242423,1.0,26
1.0,1.0,1.0,0.179295,0.5968,0.543,0.543,1.0,27
1.0,1.0,1.0,0.32278675,0.5602999999999999,0.37735,0.37735,1.0,28
1.0,1.0,1.0,0.010041000000000001,0.491488888888889,0.33631111111111106,0.33631111111111106,1.0,29
1.0,1.0,1.0,0.3058606666666666,0.2086666666666667,0.24491666666666667,0.24491666666666667,1.0,30
1.0,1.0,1.0,0.05602534831460675,0.5402696629213484,0.6903303370786517,0.6903303370786517,1.0,31
1.0,1.0,1.0,0.11274,0.4648,0.1336,0.1336,1.0,32
1.0,1.0,1.0,0.210351,0.3879,0.0684,0.0684,1.0,33
1.0,1.0,1.0,0.11939800000000002,0.11055,0.06551666666666667,0.06551666666666667,1.0,34
1.0,1.0,1.0,0.0071045,0.11249999999999999,0.25025,0.25025,1.0,35
1.0,1.0,1.0,0.0,0.1719,0.3966,0.3966,1.0,36
1.0,1.0,1.0,0.0,0.2701,0.5897,0.5897,1.0,37
1.0,1.0,1.0,0.019739616666666675,0.3281483333333334,0.6785616666666666,0.6785616666666666,1.0,38
1.0,1.0,1.0,0.27743480000000004,0.31504000000000004,0.74678,0.74678,1.0,39
1.0,1.0,1.0,0.08393884848484849,0.7400924242424246,0.7620636363636362,0.7620636363636362,1.0,40
1.0,1.0,1.0,0.286365,0.6565,0.7713,0.7713,1.0,41
1.0,1.0,1.0,0.488881,0.6078,0.7173,0.7173,1.0,42
1.0,1.0,1.0,0.603637,0.572,0.6338,0.6338,1.0,43
1.0,1.0,1.0,0.5642535,0.42600000000000005,0.5403,0.5403,1.0,44
1.0,1.0,1.0,0.401905,0.3691,0.4707,0.4707,1.0,45
1.0,1.0,1.0,0.197078,0.4009,0.4232,0.4232,1.0,46
1.0,1.0,1.0,0.0026644375,0.6659375,0.26376875,0.26376875,1.0,47
1.0,1.0,1.0,0.181699,0.5792,0.1862,0.1862,1.0,48
1.0,1.0,1.0,0.3764025,0.39915,0.13867500000000002,0.13867500000000002,1.0,49
1.0,1.0,1.0,0.02309562857142857,0.29093714285714284,0.6082799999999999,0.6082799999999999,1.0,50
1.0,1.0,1.0,0.09534610674157303,0.6001140449438204,0.6759376404494382,0.6759376404494382,1.0,51
1.0,1.0,1.0,0.400128,0.4968,0.3149,0.3149,1.0,52
1.0,1.0,1.0,0.08116156645569618,0.4530727848101268,0.5542161392405063,0.5542161392405063,1.0,53
1.0,1.0,1.0,0.231074,0.701,0.3015,0.3015,1.0,54
1.0,1.0,1.0,0.05179083522727274,0.4224914772727273,0.5982119318181817,0.5982119318181817,1.0,55
1.0,1.0,1.0,0.2698363125,0.8149562500000002,0.855225,0.855225,1.0,56
1.0,1.0,1.0,0.11831,0.7126,0.5934,0.5934,1.0,57
1.0,1.0,1.0,0.10591874157303371,0.3887404494382023,0.6017314606741573,0.6017314606741573,1.0,58
1.0,1.0,1.0,0.6662798000000001,0.7158,0.4592599999999999,0.4592599999999999,1.0,59
1.0,1.0,1.0,0.365128,0.7243,0.469,0.469,1.0,60
1.0,1.0,1.0,0.144798,0.7402,0.5605,0.5605,1.0,61
1.0,1.0,1.0,0.0812959024390244,0.37345365853658535,0.46131951219512196,0.46131951219512196,1.0,62
1.0,1.0,1.0,0.7130903333333333,0.4878,0.5682999999999999,0.5682999999999999,1.0,63
1.0,1.0,1.0,0.6322145,0.6073,0.4239,0.4239,1.0,64
1.0,1.0,1.0,0.393055,0.6244,0.3786,0.3786,1.0,65
1.0,1.0,1.0,0.019092500000000002,0.62209375,0.3693125,0.3693125,1.0,66
1.0,1.0,1.0,0.295522,0.5221,0.1938,0.1938,1.0,67
1.0,1.0,1.0,0.449014,0.47313333333333335,0.3771,0.3771,1.0,68
1.0,1.0,1.0,0.14597955555555553,0.49560972222222216,0.6486236111111112,0.6486236111111112,1.0,69
1.0,1.0,1.0,0.53867525,0.45492499999999997,0.455275,0.455275,1.0,70
1.0,1.0,1.0,0.08513912857142855,0.4745914285714286,0.6085714285714285,0.6085714285714285,1.0,71
1.0,1.0,1.0,0.662157,0.7411,0.4693,0.4693,1.0,72
1.0,1.0,1.0,0.441716,0.7401,0.4172,0.4172,1.0,73
1.0,1.0,1.0,0.201983,0.7233,0.4051,0.4051,1.0,74
1.0,1.0,1.0,0.06012352941176471,0.3826882352941176,0.20304117647058825,0.20304117647058825,1.0,75
1.0,1.0,1.0,0.5435606666666667,0.4044666666666667,0.4288,0.4288,1.0,76
1.0,1.0,1.0,0.10074575555555557,0.5684977777777778,0.8124877777777784,0.8124877777777784,1.0,77
1.0,1.0,1.0,0.7599452,0.20580000000000004,0.73896,0.73896,1.0,78
1.0,1.0,1.0,0.0758021111111111,0.07978888888888888,0.5709444444444445,0.5709444444444445,1.0,79
1.0,1.0,1.0,0.7845679999999998,0.06273333333333334,0.6275833333333334,0.6275833333333334,1.0,80
1.0,1.0,1.0,0.10294390909090906,0.17303977272727267,0.5511954545454544,0.5511954545454544,1.0,81
1.0,1.0,1.0,0.266034,0.4747,0.127,0.127,1.0,82
1.0,1.0,1.0,0.504707,0.2351,0.1372,0.1372,1.0,83
1.0,1.0,1.0,0.704635,0.1874,0.1386,0.1386,1.0,84
1.0,1.0,1.0,0.8219145,0.339775,0.1181,0.1181,1.0,85
1.0,1.0,1.0,0.646195,0.588,0.1095,0.1095,1.0,86
1.0,1.0,1.0,0.438836,0.6038,0.1104,0.1104,1.0,87
1.0,1.0,1.0,0.061738882352941164,0.7070823529411764,0.3949235294117647,0.3949235294117647,1.0,88
1.0,1.0,1.0,0.7881168,0.48807999999999996,0.42913999999999997,0.42913999999999997,1.0,89
1.0,1.0,1.0,0.645457,0.5154,0.2138,0.2138,1.0,90
1.0,1.0,1.0,0.432939,0.4252,0.2046,0.2046,1.0,91
1.0,1.0,1.0,0.201375,0.3704,0.1903,0.1903,1.0,92
1.0,1.0,1.0,0.15536837209302326,0.24669069767441867,0.46789302325581383,0.46789302325581383,1.0,93
1.0,1.0,1.0,0.681345,0.281,0.3714,0.3714,1.0,94
1.0,1.0,1.0,0.461597,0.42364999999999997,0.42274999999999996,0.42274999999999996,1.0,95
1.0,1.0,1.0,0.288051,0.6477,0.5303,0.5303,1.0,96
1.0,1.0,1.0,0.145483,0.5592,0.5768,0.5768,1.0,97
1.0,1.0,1.0,0.009049285714285716,0.666507142857143,0.5225428571428571,0.5225428571428571,1.0,98
1.0,1.0,1.0,0.277471,0.4308,0.191,0.191,1.0,99
1.0,1.0,1.0,0.525963,0.2714,0.1324,0.1324,1.0,100
1.0,1.0,1.0,0.13154609859154934,0.4486169014084507,0.7176732394366196,0.7176732394366196,1.0,101
1.0,1.0,1.0,0.372761,0.4156,0.4259,0.4259,1.0,102
1.0,1.0,1.0,0.15509840000000003,0.23955333333333334,0.22571999999999998,0.22571999999999998,1.0,103
1.0,1.0,1.0,0.12300786821705426,0.3460193798449611,0.5120658914728682,0.5120658914728682,1.0,104
1.0,1.0,1.0,0.418429,0.4867,0.8282,0.8282,1.0,105
1.0,1.0,1.0,0.580483,0.5992,0.8399,0.8399,1.0,106
1.0,1.0,1.0,0.5901475,0.80575,0.855425,0.855425,1.0,107
1.0,1.0,1.0,0.1397155,0.40878181818181825,0.6288969696969697,0.6288969696969697,1.0,108
1.0,1.0,1.0,0.453082,0.5789,0.8979,0.8979,1.0,109
1.0,1.0,1.0,0.7163763333333333,0.7384333333333334,0.9042666666666667,0.9042666666666667,1.0,110
1.0,1.0,1.0,0.460625,0.7297,0.8968,0.8968,1.0,111
1.0,1.0,1.0,0.060085625,0.7874599999999999,0.8899099999999999,0.8899099999999999,1.0,112
1.0,1.0,1.0,0.498843,0.8663,0.7929,0.7929,1.0,113
1.0,1.0,1.0,0.736604,0.86836,0.7341599999999999,0.7341599999999999,1.0,114
1.0,1.0,1.0,0.2172923979591836,0.48907142857142855,0.4267999999999998,0.4267999999999998,1.0,115
1.0,1.0,1.0,0.261972,0.7916,0.4498,0.4498,1.0,116
1.0,1.0,1.0,0.09353014843749999,0.348471875,0.6193609374999989,0.6193609374999989,1.0,117
1.0,1.0,1.0,0.73907,0.2317,0.4727,0.4727,1.0,118
1.0,1.0,1.0,0.18323006849315068,0.26528013698630143,0.3840095890410959,0.3840095890410959,1.0,119
1.0,1.0,1.0,0.741778,0.4713,0.4622,0.4622,1.0,120
1.0,1.0,1.0,0.631426,0.4574,0.6608,0.6608,1.0,121
1.0,1.0,1.0,0.520803,0.519,0.8082,0.8082,1.0,122
1.0,1.0,1.0,0.365828,0.5317,0.8823,0.8823,1.0,123
1.0,1.0,1.0,0.1774755,0.45951666666666674,0.7521541666666667,0.7521541666666667,1.0,124
1.0,1.0,1.0,0.270545,0.7766,0.3675,0.3675,1.0,125
1.0,1.0,1.0,0.105002,0.7127,0.2896,0.2896,1.0,126
1.0,1.0,1.0,0.19865361111111113,0.24949166666666667,0.22763333333333335,0.22763333333333335,1.0,127
1.0,1.0,1.0,0.171548,0.3971,0.2486,0.2486,1.0,128
1.0,1.0,1.0,0.383112,0.3251,0.2912,0.2912,1.0,129
1.0,1.0,1.0,0.594579,0.3275,0.2832,0.2832,1.0,130
1.0,1.0,1.0,0.755885,0.2857,0.3024,0.3024,1.0,131
1.0,1.0,1.0,0.856057,0.3793,0.3681,0.3681,1.0,132
1.0,1.0,1.0,0.26235430769230766,0.5288961538461538,0.6914153846153847,0.6914153846153847,1.0,133
1.0,1.0,1.0,0.491419,0.47535,0.6219,0.6219,1.0,134
1.0,1.0,1.0,0.13705072499999998,0.2842875,0.3137424999999999,0.3137424999999999,1.0,135
1.0,1.0,1.0,0.34643,0.4822,0.3703,0.3703,1.0,136
1.0,1.0,1.0,0.547512,0.4689,0.3626,0.3626,1.0,137
1.0,1.0,1.0,0.7751087500000001,0.371625,0.43995,0.43995,1.0,138
1.0,1.0,1.0,0.13016194736842104,0.6829263157894737,0.7863368421052632,0.7863368421052632,1.0,139
1.0,1.0,1.0,0.483926,0.5109,0.3968,0.3968,1.0,140
1.0,1.0,1.0,0.6680520000000001,0.4652,0.2679,0.2679,1.0,141
1.0,1.0,1.0,0.6493093333333334,0.24713333333333332,0.13226666666666667,0.13226666666666667,1.0,142
1.0,1.0,1.0,0.43877,0.2449,0.0832,0.0832,1.0,143
1.0,1.0,1.0,0.12317550000000001,0.18157500000000001,0.141375,0.141375,1.0,144
1.0,1.0,1.0,0.0,0.1243,0.3514,0.3514,1.0,145
1.0,1.0,1.0,0.0037215000000000004,0.27562000000000003,0.48005999999999993,0.48005999999999993,1.0,146
