natural_gas,natural_gas_ccs,nuclear,solar_pv,onshore_wind,fixed_offshore_wind,float_offshore_wind,battery,Time_Index
1.0,1.0,1.0,0.0,0.7318,0.7327,0.7327,1.0,1
1.0,1.0,1.0,0.0,0.7077,0.642,0.642,1.0,2
1.0,1.0,1.0,0.0,0.7077666666666667,0.5357666666666666,0.5357666666666666,1.0,3
1.0,1.0,1.0,0.0,0.695,0.4321,0.4321,1.0,4
1.0,1.0,1.0,0.005,0.57045,0.4172,0.4172,1.0,5
1.0,1.0,1.0,0.118026,0.609,0.4568,0.4568,1.0,6
1.0,1.0,1.0,0.280171,0.6976,0.46893333333333337,0.46893333333333337,1.0,7
1.0,1.0,1.0,0.315456,0.742,0.5934,0.5934,1.0,8
1.0,1.0,1.0,0.393372,0.7819,0.69,0.69,1.0,9
1.0,1.0,1.0,0.20765,0.7744,0.7825,0.7825,1.0,10
1.0,1.0,1.0,0.070588,0.7535,0.8606,0.8606,1.0,11
1.0,1.0,1.0,0.007994,0.718,0.8885,0.8885,1.0,12
1.0,1.0,1.0,0.0,0.83025,0.8963249999999999,0.8963249999999999,1.0,13
1.0,1.0,1.0,0.0,0.8004,0.8918,0.8918,1.0,14
1.0,1.0,1.0,0.0,0.7941,0.8865,0.8865,1.0,15
1.0,1.0,1.0,0.0,0.78982,0.8497600000000001,0.8497600000000001,1.0,16
1.0,1.0,1.0,0.0,0.8161,0.7333,0.7333,1.0,17
1.0,1.0,1.0,0.0,0.8232,0.7058,0.7058,1.0,18
1.0,1.0,1.0,0.0,0.8047,0.6683,0.6683,1.0,19
1.0,1.0,1.0,0.010797,0.8106,0.6265,0.6265,1.0,20
1.0,1.0,1.0,0.136259,0.8015,0.5892,0.5892,1.0,21
1.0,1.0,1.0,0.33587,0.788,0.6002,0.6002,1.0,22
1.0,1.0,1.0,0.51327525,0.755125,0.5981,0.5981,1.0,23
1.0,1.0,1.0,0.287219,0.7535,0.6449,0.6449,1.0,24
1.0,1.0,1.0,0.102996,0.7337,0.6459,0.6459,1.0,25
1.0,1.0,1.0,0.006993,0.7731,0.6834,0.6834,1.0,26
1.0,1.0,1.0,0.0,0.7856000000000001,0.72992,0.72992,1.0,27
1.0,1.0,1.0,0.0,0.8077,0.6553,0.6553,1.0,28
1.0,1.0,1.0,0.0,0.8074,0.5837,0.5837,1.0,29
1.0,1.0,1.0,0.0,0.8105,0.5216,0.5216,1.0,30
1.0,1.0,1.0,0.0,0.731,0.52035,0.52035,1.0,31
1.0,1.0,1.0,0.0,0.6448,0.484,0.484,1.0,32
1.0,1.0,1.0,0.0,0.6646,0.4368,0.4368,1.0,33
1.0,1.0,1.0,0.005209,0.6924,0.3925,0.3925,1.0,34
1.0,1.0,1.0,0.055933,0.6992,0.3514,0.3514,1.0,35
1.0,1.0,1.0,0.172704,0.7288,0.3274,0.3274,1.0,36
1.0,1.0,1.0,0.297782,0.7264,0.3067,0.3067,1.0,37
1.0,1.0,1.0,0.341632,0.6914,0.2805,0.2805,1.0,38
1.0,1.0,1.0,0.391028,0.745,0.257,0.257,1.0,39
1.0,1.0,1.0,0.358275,0.805,0.2417,0.2417,1.0,40
1.0,1.0,1.0,0.219183,0.8093,0.2361,0.2361,1.0,41
1.0,1.0,1.0,0.095104,0.7878,0.2991,0.2991,1.0,42
1.0,1.0,1.0,0.005409,0.7967,0.3501,0.3501,1.0,43
1.0,1.0,1.0,0.0,0.8006,0.4804,0.4804,1.0,44
1.0,1.0,1.0,0.0,0.818,0.5823,0.5823,1.0,45
1.0,1.0,1.0,0.0,0.8184,0.7495,0.7495,1.0,46
1.0,1.0,1.0,0.0,0.8211,0.833,0.833,1.0,47
1.0,1.0,1.0,0.0,0.8182,0.8909,0.8909,1.0,48
1.0,1.0,1.0,0.0,0.795,0.8972,0.8972,1.0,49
1.0,1.0,1.0,0.0,0.7326333333333334,0.9019499999999999,0.9019499999999999,1.0,50
1.0,1.0,1.0,0.0,0.5796,0.8951,0.8951,1.0,51
