Cost_of_Demand_Curtailment_per_MW,Demand_Segment,Max_Demand_Curtailment,Rep_Periods,Sub_Weights,Timesteps_per_Rep_Period,Voll,Time_Index,Demand_MW_z1,Rel_TimeStep
1.0,1.0,1.0,1.0,200928.0,200928.0,50000.0,1.0,15942.953076350095,537.0
,,,,,,,2.0,18233.087,1.0
,,,,,,,3.0,16563.86130582524,206.0
,,,,,,,4.0,15588.052374999997,672.0
,,,,,,,5.0,14348.544599462366,744.0
,,,,,,,6.0,13551.881828210382,1464.0
,,,,,,,7.0,14217.36025316455,79.0
,,,,,,,8.0,11257.853,1.0
,,,,,,,9.0,13109.36,1.0
,,,,,,,10.0,14790.277,1.0
,,,,,,,11.0,15074.55,1.0
,,,,,,,12.0,14315.396,1.0
,,,,,,,13.0,14665.042,1.0
,,,,,,,14.0,13738.867127659574,94.0
,,,,,,,15.0,15817.2605,2.0
,,,,,,,16.0,16250.66,1.0
,,,,,,,17.0,13610.874523809523,42.0
,,,,,,,18.0,13370.646,1.0
,,,,,,,19.0,15543.0775,2.0
,,,,,,,20.0,15585.27606818182,44.0
,,,,,,,21.0,12549.396,1.0
,,,,,,,22.0,12707.822,1.0
,,,,,,,23.0,15433.563415041783,718.0
,,,,,,,24.0,12885.761,1.0
,,,,,,,25.0,14759.473232462686,2680.0
,,,,,,,26.0,14122.698941385437,563.0
,,,,,,,27.0,16102.262,1.0
,,,,,,,28.0,14814.186641025644,156.0
,,,,,,,29.0,15776.87444397163,705.0
,,,,,,,30.0,18695.765,1.0
,,,,,,,31.0,18164.55014285714,14.0
,,,,,,,32.0,15927.656416666665,24.0
,,,,,,,33.0,15955.857562500001,720.0
,,,,,,,34.0,15579.013188988098,672.0
,,,,,,,35.0,14991.09015456989,744.0
,,,,,,,36.0,14748.0256875,24.0
,,,,,,,37.0,13610.480199471598,757.0
,,,,,,,38.0,18553.4565,2.0
,,,,,,,39.0,17956.284,1.0
,,,,,,,40.0,17888.296,1.0
,,,,,,,41.0,17695.928,1.0
,,,,,,,42.0,15112.888782608698,23.0
,,,,,,,43.0,17699.775,1.0
,,,,,,,44.0,13397.515061946902,678.0
,,,,,,,45.0,16007.442228896101,616.0
,,,,,,,46.0,21887.382,1.0
,,,,,,,47.0,17710.799954545455,22.0
,,,,,,,48.0,21644.793,1.0
,,,,,,,49.0,21159.369,1.0
,,,,,,,50.0,16742.30528735632,87.0
,,,,,,,51.0,12939.995,1.0
,,,,,,,52.0,15303.810285714284,7.0
,,,,,,,53.0,15684.989,1.0
,,,,,,,54.0,15128.334,1.0
,,,,,,,55.0,15936.505400987879,2227.0
,,,,,,,56.0,18607.033,1.0
,,,,,,,57.0,18464.783,1.0
,,,,,,,58.0,13924.05146182085,681.0
,,,,,,,59.0,13292.219083333335,24.0
,,,,,,,60.0,14071.558548850575,696.0
,,,,,,,61.0,14908.32777638889,720.0
,,,,,,,62.0,16034.458833333332,48.0
,,,,,,,63.0,15260.491310344827,696.0
,,,,,,,64.0,15252.769754464287,672.0
,,,,,,,65.0,14472.792471774195,744.0
,,,,,,,66.0,13771.154020833332,48.0
,,,,,,,67.0,13559.021535921625,1378.0
,,,,,,,68.0,17421.204,1.0
,,,,,,,69.0,18143.261000000002,5.0
,,,,,,,70.0,18421.348,1.0
,,,,,,,71.0,14672.324414634146,41.0
,,,,,,,72.0,17824.229,1.0
,,,,,,,73.0,18654.65775,4.0
,,,,,,,74.0,19212.946,1.0
,,,,,,,75.0,19150.763,1.0
,,,,,,,76.0,18161.439,1.0
,,,,,,,77.0,14507.017363636363,22.0
,,,,,,,78.0,17451.12,1.0
,,,,,,,79.0,14427.914999999997,7.0
,,,,,,,80.0,10208.196571428572,7.0
,,,,,,,81.0,11825.538,1.0
,,,,,,,82.0,13005.865,1.0
,,,,,,,83.0,13892.638,1.0
,,,,,,,84.0,14615.663707171314,502.0
,,,,,,,85.0,18310.149,1.0
,,,,,,,86.0,17326.212,1.0
,,,,,,,87.0,18274.54333333333,6.0
,,,,,,,88.0,19684.592,1.0
,,,,,,,89.0,17363.5342244898,882.0
,,,,,,,90.0,24942.2658,5.0
,,,,,,,91.0,24839.463,1.0
,,,,,,,92.0,24482.481,1.0
,,,,,,,93.0,18830.74627505827,429.0
,,,,,,,94.0,25988.814,1.0
,,,,,,,95.0,25702.242,1.0
,,,,,,,96.0,25113.354,1.0
,,,,,,,97.0,19624.21345454545,22.0
,,,,,,,98.0,25678.737,1.0
,,,,,,,99.0,14769.792646105741,1759.0
,,,,,,,100.0,14409.954583333334,48.0
,,,,,,,101.0,14484.850540178573,672.0
,,,,,,,102.0,15581.75714027778,720.0
,,,,,,,103.0,15676.118166666665,72.0
,,,,,,,104.0,16696.008611607143,672.0
,,,,,,,105.0,15996.903275297616,672.0
,,,,,,,106.0,14789.746835443038,79.0
,,,,,,,107.0,18491.0,1.0
,,,,,,,108.0,18619.0,1.0
,,,,,,,109.0,18460.0,1.0
,,,,,,,110.0,18238.0,1.0
,,,,,,,111.0,17933.0,1.0
,,,,,,,112.0,17506.0,1.0
,,,,,,,113.0,14655.695555555556,450.0
,,,,,,,114.0,11153.0,1.0
,,,,,,,115.0,13609.283653846154,208.0
,,,,,,,116.0,14659.916666666666,72.0
,,,,,,,117.0,13475.768309859155,710.0
,,,,,,,118.0,12405.0,1.0
,,,,,,,119.0,12922.78486055777,753.0
,,,,,,,120.0,13371.810344827587,58.0
,,,,,,,121.0,16047.0,1.0
