Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Rep_Period,START_SUBPERIODS,INTERIOR_SUBPERIODS,Rel_TimeStep
50000,1,1,1,1,8736,200928.0,1,11998.282403627723,1,1,0,1
,,,,,,,2,11362.61181270705,1,0,1,1
,,,,,,,3,10755.103842903114,1,0,1,2
,,,,,,,4,10599.203618864025,1,0,1,1
,,,,,,,5,10795.33615878417,1,0,1,1
,,,,,,,6,11192.630278109591,1,0,1,1
,,,,,,,7,11536.91832126172,1,0,1,1
,,,,,,,8,12163.536641109158,1,0,1,1
,,,,,,,9,12771.044610913093,1,0,1,1
,,,,,,,10,13283.336099798531,1,0,1,3
,,,,,,,11,13251.31788174319,1,0,1,1
,,,,,,,12,13109.297806683067,1,0,1,1
,,,,,,,13,13175.681127886808,1,0,1,1
,,,,,,,14,14462.109428183552,1,0,1,1
,,,,,,,15,12302.700221741727,1,0,1,15
,,,,,,,16,13039.192996260326,1,0,1,1
,,,,,,,17,13920.984779583358,1,0,1,1
,,,,,,,18,14729.821963442073,1,0,1,3
,,,,,,,19,14695.859183452483,1,0,1,1
,,,,,,,20,14633.19735146774,1,0,1,1
,,,,,,,21,14235.80983569474,1,0,1,14
,,,,,,,22,12964.863792670078,1,0,1,1
,,,,,,,23,15103.211381748168,1,0,1,1
,,,,,,,24,16297.407097887592,1,0,1,1
,,,,,,,25,16500.58029308692,1,0,1,1
,,,,,,,26,16649.842185005637,1,0,1,1
,,,,,,,27,16831.239639234343,1,0,1,2
,,,,,,,28,16793.974456649517,1,0,1,1
,,,,,,,29,16752.233428922922,1,0,1,1
,,,,,,,30,16672.372281899028,1,0,1,1
,,,,,,,31,17540.635949007054,1,0,1,2
,,,,,,,32,19620.294647293653,1,0,1,1
,,,,,,,33,16021.894761865702,1,0,1,14
,,,,,,,34,18174.244633738825,1,0,1,1
,,,,,,,35,18137.88467826132,1,0,1,2
,,,,,,,36,17844.892837857537,1,0,1,2
,,,,,,,37,17491.30107165791,1,0,1,2
,,,,,,,38,17588.66327609006,1,0,1,1
,,,,,,,39,18800.76237279656,1,0,1,1
,,,,,,,40,19777.20067922977,1,0,1,1
,,,,,,,41,19630.352726263918,1,0,1,1
,,,,,,,42,19161.646246249624,1,0,1,1
,,,,,,,43,18419.36001824415,1,0,1,1
,,,,,,,44,14040.934555645874,1,0,1,7
,,,,,,,45,12845.172652923939,1,0,1,1
,,,,,,,46,13909.317407977851,1,0,1,1
,,,,,,,47,15913.892546751433,1,0,1,1
,,,,,,,48,17073.89079439196,1,0,1,1
,,,,,,,49,17203.438851528957,1,0,1,1
,,,,,,,50,17295.36969331717,1,0,1,1
,,,,,,,51,17245.682783204065,1,0,1,1
,,,,,,,52,17013.642901360083,1,0,1,1
,,,,,,,53,16792.16400243487,1,0,1,1
,,,,,,,54,16696.008767479147,1,0,1,1
,,,,,,,55,16558.01192400713,1,0,1,1
,,,,,,,56,17794.30788497923,1,0,1,7
,,,,,,,57,15010.67705522174,1,0,1,1
,,,,,,,58,13261.074218344347,1,0,1,2
,,,,,,,59,12203.131945322099,1,0,1,3
,,,,,,,60,12375.460365012617,1,0,1,1
,,,,,,,61,13417.47734633195,1,0,1,1
,,,,,,,62,15368.744666563134,1,0,1,1
,,,,,,,63,16534.777761585818,1,0,1,1
,,,,,,,64,16679.31235638851,1,0,1,1
,,,,,,,65,16704.055230655358,1,0,1,1
,,,,,,,66,16659.799683186196,1,0,1,1
,,,,,,,67,16191.964903349326,1,0,1,3
,,,,,,,68,15755.477802969777,1,0,1,1
,,,,,,,69,15818.340796533927,1,0,1,1
,,,,,,,70,17179.85265634369,1,0,1,2
,,,,,,,71,16774.52883730701,1,0,1,3
,,,,,,,72,15295.320690080207,1,0,1,1
,,,,,,,73,14124.560297941498,1,0,1,1
,,,,,,,74,12906.526934642548,1,0,1,1
,,,,,,,75,11390.372110664977,1,0,1,5
,,,,,,,76,11624.121865933908,1,0,1,1
